,station_number,wban_number,year,month,day,mean_temp,num_mean_temp_samples,mean_dew_point,num_mean_dew_point_samples,mean_sealevel_pressure,num_mean_sealevel_pressure_samples,mean_station_pressure,num_mean_station_pressure_samples,mean_visibility,num_mean_visibility_samples,mean_wind_speed,num_mean_wind_speed_samples,max_sustained_wind_speed,max_gust_wind_speed,max_temperature,max_temperature_explicit,min_temperature,min_temperature_explicit,total_precipitation,snow_depth,fog,rain,snow,hail,thunder,tornado
244,320360,99999,1988,10,16,37.2000007629,8,28.2000007629,8.0,1008.40002441,7.0,,,31.1000003815,8.0,9.0,8.0,11.6999998093,25.2999992371,31.5,False,,,0.0799999982119,,False,False,False,False,False,False
245,804130,99999,1997,1,10,77.8000030518,19,65.5999984741,19.0,1011.59997559,7.0,962.400024414,7.0,7.59999990463,19.0,3.29999995232,19.0,7.80000019073,,65.8000030518,False,,,0.0,,False,False,False,False,False,False
246,838400,99999,1988,7,17,52.5999984741,8,46.2000007629,8.0,1031.40002441,8.0,926.299987793,8.0,7.80000019073,8.0,10.1999998093,8.0,14.0,,45.2999992371,False,,,0.0,,False,False,False,False,False,False
247,542920,99999,1987,8,22,70.3000030518,8,62.7000007629,8.0,1009.79998779,8.0,,,15.1999998093,8.0,6.09999990463,8.0,9.69999980927,,62.2000007629,False,,,0.0,,False,False,False,False,False,False
248,999999,14925,1953,9,9,65.1999969482,24,52.0,24.0,1023.40002441,24.0,986.400024414,24.0,14.8999996185,24.0,8.0,24.0,15.0,,55.9000015259,True,,,,,False,False,False,False,False,False
249,718550,99999,1983,5,12,28.6000003815,24,21.7999992371,24.0,1025.59997559,24.0,987.400024414,24.0,10.1999998093,24.0,16.7000007629,24.0,22.8999996185,,25.5,False,,,0.0900000035763,0.40000000596,False,False,False,False,False,False
250,305650,99999,1984,5,29,48.5999984741,5,41.4000015259,5.0,1003.59997559,5.0,,,31.1000003815,5.0,3.90000009537,5.0,7.80000019073,,32.5,True,,,0.0299999993294,,False,False,False,False,False,False
251,280090,99999,2003,6,3,46.0999984741,8,43.5999984741,8.0,1001.59997559,8.0,981.200012207,8.0,8.0,8.0,2.20000004768,8.0,5.80000019073,,39.2000007629,False,,,,,False,False,False,False,False,False
252,999999,13729,1970,9,19,62.7999992371,8,56.0,5.0,1021.0,5.0,949.799987793,8.0,5.40000009537,5.0,5.40000009537,5.0,7.0,,55.9000015259,True,,,0.0,,True,True,True,True,True,True
253,726360,14840,2003,2,23,21.1000003815,24,11.3999996185,24.0,1009.70001221,24.0,,,9.89999961853,24.0,14.0,24.0,20.0,27.0,17.1000003815,False,,,0.0,5.90000009537,False,False,False,False,False,False
254,160900,99999,1992,8,25,79.4000015259,24,73.1999969482,24.0,1019.29998779,24.0,1011.5,24.0,4.80000019073,24.0,3.20000004768,24.0,6.0,,68.0,True,,,0.0,,False,False,False,False,False,False
255,722897,99999,2001,5,9,63.2000007629,24,54.0999984741,24.0,1012.0,24.0,,,8.60000038147,24.0,6.09999990463,15.0,9.89999961853,,48.0,False,,,0.0,,False,False,False,False,False,False
256,786270,99999,2005,9,25,63.5999984741,19,59.2000007629,19.0,,,,,5.59999990463,19.0,1.0,19.0,9.89999961853,,55.4000015259,True,,,,,True,True,True,True,True,True
257,298580,99999,1978,7,25,63.5,6,58.4000015259,6.0,1011.0,6.0,,,18.0,6.0,4.5,6.0,17.5,,53.5999984741,True,,,0.0799999982119,,True,True,True,True,True,True
258,542180,99999,2000,8,14,79.5999984741,7,67.8000030518,7.0,1000.0,6.0,937.0,4.0,18.6000003815,7.0,3.09999990463,7.0,7.80000019073,,69.5999984741,True,,,0.0,,False,False,False,False,False,False
259,996120,99999,2009,7,17,56.9000015259,24,51.7000007629,24.0,1018.0,24.0,,,,,15.3000001907,24.0,19.0,,55.7999992371,True,,,0.0,,False,False,False,False,False,False
260,726620,24090,1983,11,28,15.8999996185,24,8.60000038147,24.0,1017.59997559,24.0,901.5,24.0,17.0,24.0,12.0,24.0,18.1000003815,,9.0,False,,,0.0,2.79999995232,False,False,False,False,False,False
261,727845,24163,1985,2,6,12.8999996185,19,11.1999998093,15.0,,,,,5.30000019073,19.0,1.0,19.0,5.09999990463,,2.09999990463,True,,,0.0,,True,True,True,True,True,True
262,103380,99999,1991,1,22,37.2000007629,24,36.2000007629,24.0,,,,,2.59999990463,24.0,4.59999990463,24.0,7.0,,33.7999992371,True,,,0.070000000298,,True,True,True,True,True,True
263,30750,99999,1975,6,23,54.9000015259,20,51.0,20.0,1027.90002441,20.0,,,22.2999992371,20.0,6.59999990463,20.0,12.0,,48.2000007629,True,,,0.0399999991059,,False,False,False,False,False,False
264,949840,99999,1981,12,19,61.2999992371,5,49.5999984741,5.0,,,1009.5,5.0,,,13.3999996185,5.0,18.1000003815,,58.0999984741,True,,,0.0,,False,False,False,False,False,False
265,32120,99999,2000,1,17,33.2999992371,23,32.0999984741,17.0,1038.90002441,23.0,,,3.79999995232,23.0,0.0,23.0,,,27.7000007629,True,,,0.0,,False,False,False,False,False,False
266,722925,93117,1981,5,8,60.4000015259,24,55.2000007629,24.0,1014.40002441,24.0,1008.40002441,24.0,6.80000019073,24.0,7.59999990463,24.0,12.0,,50.9000015259,False,,,0.0,,False,False,False,False,False,False
267,726525,99999,1974,12,30,29.6000003815,10,14.1999998093,10.0,,,,,26.0,10.0,8.5,10.0,15.0,,16.2000007629,True,,,0.0,,False,False,False,False,False,False
268,257030,99999,2004,1,3,-50.7000007629,7,-56.5999984741,7.0,1019.0,7.0,987.299987793,7.0,3.90000009537,7.0,0.0,7.0,,,-55.2999992371,True,,,0.0,20.1000003815,False,False,False,False,False,False
269,471280,99999,2005,10,27,55.5999984741,24,47.0999984741,24.0,,,,,3.0,24.0,1.60000002384,24.0,4.09999990463,,48.2000007629,True,,,0.0,,True,True,True,True,True,True
270,727750,24143,2002,3,15,30.0,24,17.5,24.0,1015.40002441,23.0,,,9.89999961853,24.0,10.0,24.0,15.8999996185,,19.8999996185,False,,,0.0,,False,False,False,False,False,False
271,297560,99999,1999,10,4,50.2000007629,8,42.5999984741,8.0,1013.0,8.0,,,28.6000003815,8.0,4.40000009537,8.0,5.80000019073,,41.0,False,,,0.0399999991059,,False,False,False,False,False,False
272,478000,99999,1987,8,6,75.5,8,73.3000030518,8.0,1005.29998779,8.0,,,8.10000038147,8.0,2.5,8.0,6.0,,70.3000030518,False,,,0.0,,False,False,False,False,False,False
273,295320,99999,1979,1,26,-35.2000007629,6,-40.2999992371,6.0,1046.19995117,5.0,,,11.1000003815,6.0,3.90000009537,6.0,5.80000019073,,-43.5999984741,False,,,0.0,,False,False,False,False,False,False
274,726660,24029,1991,7,6,72.6999969482,24,48.2000007629,20.0,1008.09997559,11.0,,,51.7000007629,20.0,7.0,20.0,13.0,,55.0,True,,,0.0,,False,False,False,False,False,False
275,948280,99999,2007,12,27,60.0999984741,8,51.2000007629,8.0,1015.09997559,8.0,1005.40002441,8.0,,,6.0,8.0,8.89999961853,,43.5,False,,,0.0,,False,False,False,False,False,False
276,313290,99999,1973,5,14,50.9000015259,8,33.0999984741,8.0,,,,,31.1000003815,8.0,8.0,8.0,13.6000003815,,33.7999992371,False,,,0.0399999991059,,False,False,False,False,False,False
277,166410,99999,2000,3,17,50.0,17,27.3999996185,17.0,,,,,7.0,17.0,13.5,17.0,23.8999996185,34.0,47.7999992371,True,,,,,False,False,False,False,False,False
278,38273,99999,1989,8,7,65.8000030518,8,57.0,8.0,,,,,7.0,8.0,7.40000009537,8.0,12.0,,59.0,True,,,,,True,True,True,True,True,True
279,170260,99999,1964,6,3,62.0,8,60.2000007629,8.0,1017.40002441,8.0,,,10.6000003815,8.0,6.09999990463,8.0,13.0,,59.0,False,,,0.0,,True,True,True,True,True,True
280,39550,99999,1975,4,27,49.9000015259,24,41.2999992371,24.0,1026.59997559,23.0,,,8.39999961853,24.0,8.30000019073,24.0,15.8999996185,,42.7999992371,True,,,0.0,,False,False,False,False,False,False
281,990174,99999,2007,9,5,77.0999984741,20,,,1011.5,20.0,,,,,15.0,20.0,17.5,,76.5999984741,True,,,0.0,,False,False,False,False,False,False
282,594310,99999,1945,7,22,85.1999969482,24,77.5,24.0,1006.0,24.0,,,99.4000015259,24.0,3.79999995232,24.0,16.8999996185,,79.3000030518,True,,,0.0,,False,False,False,False,False,False
283,724036,99999,1993,1,22,35.4000015259,24,33.7999992371,24.0,,,,,3.79999995232,24.0,0.5,24.0,2.90000009537,,32.9000015259,True,,,0.0,,False,False,False,False,False,False
284,309350,99999,1965,2,8,-2.29999995232,7,-7.40000009537,7.0,1029.40002441,7.0,,,12.3999996185,7.0,1.20000004768,7.0,4.09999990463,,-15.0,False,,,0.0,,False,False,False,False,False,False
285,369110,99999,1987,9,11,58.5,5,43.0999984741,5.0,1018.20001221,5.0,,,,,2.70000004768,5.0,3.90000009537,,45.9000015259,False,,,0.0,,False,False,False,False,False,False
286,637890,99999,2007,1,29,69.8000030518,13,57.9000015259,13.0,,,,,6.80000019073,13.0,5.19999980927,13.0,9.89999961853,,55.4000015259,True,,,0.0,,False,False,False,False,False,False
287,673270,99999,2007,12,20,71.0999984741,6,68.3000030518,6.0,1014.90002441,6.0,,,15.5,6.0,9.10000038147,6.0,14.0,,67.0999984741,False,,,0.119999997318,,False,False,False,False,False,False
288,719073,99999,1995,10,4,32.5999984741,21,28.2000007629,20.0,1021.40002441,20.0,,,11.3000001907,21.0,3.5,21.0,8.0,,26.6000003815,True,,,0.0,,False,False,False,False,False,False
289,714410,99999,2006,9,26,54.2000007629,24,48.5999984741,24.0,1007.90002441,8.0,977.700012207,8.0,,,9.89999961853,24.0,16.8999996185,22.8999996185,40.7999992371,False,,,0.340000003576,,False,False,False,False,False,False
290,301570,99999,1989,10,12,33.4000015259,8,18.3999996185,8.0,1016.70001221,8.0,,,11.6999998093,8.0,12.3999996185,8.0,19.3999996185,40.7999992371,24.6000003815,True,,,0.159999996424,,False,False,False,False,False,False
291,724296,13841,1957,8,5,66.1999969482,24,52.5,24.0,1015.70001221,24.0,977.5,24.0,8.60000038147,24.0,8.80000019073,24.0,13.0,,60.0999984741,True,,,0.0,,False,False,False,False,False,False
292,717390,99999,2004,7,18,61.2000007629,24,43.0999984741,24.0,1016.90002441,24.0,981.799987793,4.0,13.1000003815,24.0,1.89999997616,24.0,6.0,,41.0,True,,,0.0,,True,True,True,True,True,True
293,713840,99999,1995,10,6,48.7000007629,4,42.0,4.0,1020.0,4.0,1019.20001221,4.0,,,12.0,4.0,15.0,20.0,40.2999992371,False,,,0.20000000298,,False,False,False,False,False,False
294,702735,26409,1985,4,2,7.80000019073,22,-0.10000000149,22.0,,,,,25.5,22.0,2.79999995232,22.0,11.1000003815,,-0.800000011921,True,,,0.0,,False,False,False,False,False,False
295,247240,99999,1986,8,30,50.0999984741,8,29.0,8.0,1016.40002441,7.0,,,18.2000007629,8.0,6.09999990463,8.0,7.80000019073,,37.7999992371,False,,,0.0,,False,False,False,False,False,False
296,723740,23194,2009,3,9,50.2000007629,21,23.8999996185,21.0,1010.29998779,21.0,,,10.0,21.0,14.1999998093,21.0,27.0,33.0,41.0,True,,,0.0,,False,False,False,False,False,False
297,992030,99999,1985,11,11,43.0,24,,,1021.79998779,24.0,,,,,13.3999996185,24.0,21.3999996185,27.2000007629,42.0999984741,True,,,0.0,,False,False,False,False,False,False
298,121950,99999,2002,12,21,24.6000003815,24,22.7999992371,24.0,1011.29998779,24.0,987.700012207,24.0,2.5,24.0,6.59999990463,24.0,9.69999980927,,18.7000007629,True,,,0.0299999993294,5.90000009537,False,False,False,False,False,False
299,999999,24225,1964,5,24,62.9000015259,24,41.9000015259,24.0,1014.59997559,24.0,967.400024414,24.0,24.8999996185,24.0,5.40000009537,24.0,13.0,,45.0,True,,,0.0,,False,False,False,False,False,False
300,999999,23062,1967,7,26,70.3000030518,8,55.0,8.0,1013.79998779,8.0,839.299987793,8.0,22.3999996185,8.0,8.0,8.0,20.0,,60.0999984741,True,,,0.0,,False,False,False,False,False,False
301,747915,93718,1974,1,17,66.8000030518,10,50.5999984741,10.0,,,,,6.69999980927,10.0,4.80000019073,10.0,9.89999961853,15.8999996185,54.0,True,,,0.0,,False,False,False,False,False,False
302,540120,99999,1973,2,13,12.8999996185,8,4.5,8.0,1020.5,8.0,,,13.8000001907,8.0,15.3000001907,8.0,19.3999996185,,6.80000019073,True,,,,,False,False,False,False,False,False
303,566910,99999,1984,1,30,22.2000007629,8,21.0,8.0,,,776.599975586,8.0,3.0,8.0,2.70000004768,8.0,5.80000019073,,19.7999992371,False,,,0.0,,False,False,False,False,False,False
304,301510,99999,1982,12,14,-7.09999990463,8,-12.8999996185,8.0,1026.09997559,8.0,,,3.90000009537,8.0,10.6999998093,8.0,17.5,,-12.1000003815,False,,,0.0799999982119,41.7000007629,False,False,False,False,False,False
305,999999,24235,1949,7,8,69.5999984741,14,44.0999984741,14.0,1017.70001221,14.0,888.099975586,14.0,81.0,14.0,7.59999990463,14.0,18.1000003815,,60.0999984741,True,,,0.0,,False,False,False,False,False,False
306,37680,99999,1990,1,28,42.7999992371,24,36.2999992371,24.0,948.799987793,22.0,,,,,12.1000003815,24.0,21.0,,37.0,True,,,0.389999985695,,False,False,False,False,False,False
307,763420,99999,1980,8,8,82.4000015259,4,64.8000030518,4.0,1006.09997559,4.0,939.700012207,4.0,5.59999990463,4.0,6.0,4.0,8.0,,73.4000015259,False,,,0.0,,False,False,False,False,False,False
308,313640,99999,1990,3,30,36.7000007629,4,,,,,,,24.7000007629,4.0,1.89999997616,4.0,5.80000019073,,24.3999996185,True,,,0.0,7.90000009537,False,False,False,False,False,False
309,644590,99999,2001,12,15,81.3000030518,4,73.8000030518,4.0,,,,,6.69999980927,4.0,1.5,4.0,4.09999990463,,70.0,False,,,0.0,,False,False,False,False,False,False
310,711660,99999,2007,5,26,58.0999984741,22,38.9000015259,22.0,1005.79998779,4.0,947.200012207,4.0,,,2.90000009537,22.0,12.8000001907,,37.7999992371,False,,,0.0,,False,False,False,False,False,False
311,484180,99999,2005,8,20,83.0999984741,8,76.6999969482,8.0,1007.0,8.0,1001.40002441,8.0,5.40000009537,8.0,0.899999976158,8.0,4.09999990463,,75.0,False,,,,,False,False,False,False,False,False
312,307410,99999,1991,1,8,-13.6000003815,7,-17.1000003815,7.0,,,869.400024414,6.0,,,1.70000004768,7.0,3.90000009537,,-30.2999992371,True,,,0.0,9.80000019073,False,False,False,False,False,False
313,171600,99999,1964,12,2,45.2000007629,6,33.7999992371,6.0,1022.20001221,6.0,,,18.1000003815,6.0,0.5,6.0,1.0,,30.0,False,,,0.0,,False,False,False,False,False,False
314,336630,99999,1990,11,8,40.0,9,36.2000007629,9.0,1018.09997559,9.0,1008.40002441,9.0,7.59999990463,9.0,3.5,9.0,5.80000019073,,38.0999984741,True,,,0.159999996424,,False,False,False,False,False,False
315,29860,99999,1976,1,27,13.8000001907,8,10.1999998093,8.0,1003.09997559,8.0,,,5.40000009537,8.0,7.69999980927,8.0,9.89999961853,,6.80000019073,False,,,0.0799999982119,,False,False,False,False,False,False
316,517650,99999,2008,10,7,60.5,8,38.0,8.0,1015.59997559,8.0,919.599975586,4.0,18.6000003815,8.0,5.80000019073,8.0,9.69999980927,,52.2000007629,True,,,0.0,,False,False,False,False,False,False
317,606560,99999,1976,4,19,60.4000015259,5,30.8999996185,5.0,1018.5,5.0,,,8.80000019073,5.0,8.0,5.0,8.89999961853,,44.5999984741,False,,,0.0,,False,False,False,False,False,False
318,30490,99999,1983,2,6,37.9000015259,8,32.2000007629,8.0,1011.09997559,8.0,,,11.3000001907,8.0,31.7999992371,8.0,36.9000015259,,36.2999992371,False,,,0.0799999982119,,False,False,False,False,False,False
319,296360,99999,1997,9,7,48.4000015259,7,40.5,6.0,1019.5,5.0,998.799987793,5.0,28.3999996185,7.0,3.09999990463,7.0,3.90000009537,,37.5999984741,True,,,0.0,,False,False,False,False,False,False
320,722320,12884,1976,5,1,69.5999984741,17,63.2999992371,17.0,1012.90002441,17.0,1012.90002441,6.0,7.80000019073,17.0,8.19999980927,17.0,10.8999996185,,63.9000015259,False,,,0.159999996424,,False,False,False,False,False,False
321,103850,99999,1973,3,30,43.5,24,35.2000007629,24.0,,,,,4.19999980927,24.0,5.30000019073,24.0,9.69999980927,,32.0,True,,,0.0,,False,False,False,False,False,False
322,286210,99999,1976,2,9,-31.7999992371,7,-37.9000015259,7.0,1034.80004883,7.0,,,2.0,7.0,0.600000023842,7.0,3.90000009537,,-38.2000007629,True,,,0.0,,False,False,False,False,False,False
323,100350,99999,1987,3,10,28.0,24,23.8999996185,24.0,1037.40002441,24.0,,,6.69999980927,24.0,10.3000001907,24.0,15.8999996185,27.0,26.3999996185,False,,,0.0,,False,False,False,False,False,False
324,944610,99999,1965,7,10,56.0999984741,7,42.0,7.0,,,954.900024414,7.0,,,4.0,7.0,7.0,,43.9000015259,True,,,0.0,,False,False,False,False,False,False
325,543740,99999,1981,4,23,54.5,8,39.2000007629,8.0,1009.29998779,8.0,,,9.30000019073,8.0,5.30000019073,8.0,15.5,,41.0,True,,,0.239999994636,,False,False,False,False,False,False
326,232050,99999,1998,2,10,-44.2000007629,8,-48.7999992371,8.0,1018.40002441,8.0,1016.59997559,8.0,1.0,8.0,0.20000000298,8.0,1.89999997616,,-49.9000015259,False,,,0.0,28.7000007629,True,True,True,True,True,True
327,62100,99999,1997,2,20,44.9000015259,24,38.5,24.0,1016.20001221,24.0,,,7.30000019073,24.0,12.1999998093,24.0,14.0,39.0,41.2000007629,False,,,0.119999997318,,False,False,False,False,False,False
328,727554,99999,1984,11,8,42.2999992371,21,40.7000007629,21.0,,,,,,,4.40000009537,21.0,12.0,,41.0,True,,,0.0,,False,False,False,False,False,False
329,839370,99999,2009,1,23,74.5999984741,20,62.2999992371,20.0,,,,,6.40000009537,20.0,8.89999961853,20.0,14.0,,62.5999984741,True,,,0.0,,False,False,False,False,False,False
330,152960,99999,1992,1,23,23.0,12,19.2999992371,8.0,1041.80004883,8.0,966.0,8.0,8.30000019073,12.0,0.0,12.0,,,10.0,False,,,0.0,5.09999990463,False,False,False,False,False,False
331,873740,99999,1974,4,22,68.6999969482,15,57.0,15.0,1015.20001221,15.0,,,11.8000001907,15.0,4.19999980927,15.0,12.0,,60.7999992371,False,,,0.0,,False,False,False,False,False,False
332,321210,99999,1964,5,10,35.4000015259,8,30.1000003815,8.0,1010.5,8.0,,,17.1000003815,8.0,16.2000007629,8.0,22.8999996185,,32.0,True,,,0.0399999991059,,False,False,False,False,False,False
333,999999,12714,1968,9,12,87.4000015259,11,73.4000015259,11.0,1016.40002441,11.0,1015.70001221,11.0,7.0,11.0,11.6000003815,11.0,13.0,,84.0,True,,,0.0,,False,False,False,False,False,False
334,727827,24110,1954,12,24,34.4000015259,24,28.2000007629,24.0,1009.59997559,24.0,965.299987793,24.0,12.3999996185,24.0,11.8000001907,24.0,19.0,,25.0,True,,,0.0,,False,False,False,False,False,False
335,334640,99999,1973,6,3,56.7999992371,5,50.4000015259,5.0,1025.80004883,5.0,,,7.5,5.0,2.70000004768,5.0,5.80000019073,,48.2000007629,False,,,0.0,,False,False,False,False,False,False
336,586470,99999,1986,4,22,67.5999984741,4,55.9000015259,4.0,1015.40002441,4.0,,,11.0,4.0,0.5,4.0,1.89999997616,,57.4000015259,True,,,0.0399999991059,,False,False,False,False,False,False
337,718770,99999,2004,3,23,35.2000007629,24,26.6000003815,24.0,1011.40002441,24.0,884.700012207,8.0,20.0,24.0,7.5,24.0,14.0,,25.0,True,,,0.0,,False,False,False,False,False,False
338,722745,23109,1997,3,12,68.5,23,30.2000007629,23.0,1010.90002441,23.0,,,34.2999992371,23.0,5.0,23.0,8.89999961853,,57.2000007629,True,,,0.0,,False,False,False,False,False,False
339,722868,99999,2004,12,31,50.7999992371,24,45.2999992371,24.0,1014.70001221,24.0,,,10.0,24.0,2.40000009537,24.0,8.0,,43.0,False,,,0.0,,False,False,False,False,False,False
340,724930,23230,1998,12,13,54.0999984741,23,40.9000015259,23.0,,,,,6.09999990463,23.0,6.0,23.0,18.1000003815,29.8999996185,46.9000015259,False,,,0.0,,False,False,False,False,False,False
341,162610,99999,1990,3,7,48.7000007629,24,39.5999984741,24.0,1024.0,24.0,1016.59997559,24.0,6.59999990463,24.0,5.90000009537,24.0,15.0,,34.9000015259,True,,,0.0,,False,False,False,False,False,False
342,722051,99999,2008,3,5,45.2000007629,24,31.7999992371,24.0,,,,,9.69999980927,24.0,6.40000009537,24.0,13.0,16.8999996185,35.5999984741,True,,,0.0,,False,False,False,False,False,False
343,714320,99999,1986,4,28,44.0999984741,24,42.7999992371,23.0,1013.70001221,24.0,1004.20001221,24.0,8.30000019073,24.0,1.29999995232,24.0,5.09999990463,,41.9000015259,False,,,0.0,,False,False,False,False,False,False
344,711970,99999,1979,2,26,29.0,23,25.7999992371,23.0,1028.90002441,23.0,1027.90002441,23.0,6.90000009537,23.0,11.1999998093,23.0,17.8999996185,22.8999996185,26.6000003815,False,,,0.0799999982119,12.6000003815,True,True,True,True,True,True
345,717150,99999,1994,5,13,38.0999984741,24,33.0999984741,24.0,1001.0,24.0,982.900024414,24.0,9.0,24.0,7.40000009537,24.0,12.8000001907,28.8999996185,35.5999984741,False,,,0.0,,False,False,False,False,False,False
346,152920,99999,1985,8,12,73.5999984741,8,63.5,8.0,1021.29998779,8.0,,,12.3999996185,8.0,1.10000002384,7.0,5.80000019073,,60.7999992371,True,,,0.0,,False,False,False,False,False,False
347,25410,99999,1981,8,10,61.7000007629,4,51.7999992371,4.0,1017.79998779,4.0,,,38.7999992371,4.0,6.19999980927,4.0,8.89999961853,,46.4000015259,False,,,0.0,,False,False,False,False,False,False
348,948650,99999,1974,1,6,64.4000015259,11,51.5999984741,11.0,1018.20001221,4.0,1016.59997559,7.0,16.7999992371,4.0,9.60000038147,11.0,19.0,,56.5,True,,,0.0,,False,False,False,False,False,False
349,604440,99999,2010,1,20,48.7999992371,8,42.0,8.0,,,909.900024414,8.0,7.40000009537,8.0,5.09999990463,8.0,12.0,,41.9000015259,False,,,0.0,,False,False,False,False,False,False
350,372280,99999,1980,11,16,41.0,8,39.4000015259,8.0,1014.29998779,7.0,,,5.09999990463,8.0,2.20000004768,8.0,3.90000009537,,39.2000007629,True,,,0.0399999991059,,True,True,True,True,True,True
351,582380,99999,1996,3,29,46.7000007629,7,42.7000007629,7.0,1010.20001221,7.0,1008.70001221,7.0,6.19999980927,7.0,8.89999961853,7.0,11.6999998093,,43.0,False,,,0.910000026226,,False,False,False,False,False,False
352,992600,99999,1999,6,14,60.5999984741,23,56.4000015259,23.0,1011.09997559,23.0,,,,,3.40000009537,23.0,11.6999998093,,59.4000015259,True,,,0.0,,False,False,False,False,False,False
353,710790,99999,2008,8,20,76.1999969482,24,62.9000015259,24.0,1001.90002441,23.0,,,14.8000001907,24.0,9.10000038147,24.0,19.0,28.0,64.4000015259,True,,,0.0,,False,False,False,False,False,False
354,367290,99999,1982,6,18,71.0,7,46.7999992371,7.0,1008.70001221,7.0,,,31.1000003815,7.0,2.79999995232,7.0,5.80000019073,,55.4000015259,False,,,0.0,,False,False,False,False,False,False
355,946930,99999,1961,6,19,46.2999992371,7,42.7999992371,5.0,,,1014.5,7.0,,,5.90000009537,7.0,8.89999961853,,39.0,True,,,0.0,,False,False,False,False,False,False
356,722580,13960,1984,9,13,86.4000015259,24,67.5,24.0,,,,,12.0,24.0,7.09999990463,23.0,11.1000003815,,79.0,False,,,0.0,,False,False,False,False,False,False
357,724045,93720,2009,7,12,79.0999984741,24,64.5,24.0,1014.90002441,24.0,,,10.0,24.0,6.69999980927,24.0,11.1000003815,18.1000003815,71.0999984741,False,,,0.0,,False,False,False,False,False,False
358,859300,99999,1989,9,23,41.7000007629,5,38.2000007629,5.0,1026.69995117,5.0,,,8.69999980927,5.0,5.80000019073,5.0,8.0,,38.5,False,,,0.0,,False,False,False,False,False,False
359,28440,99999,1993,5,29,42.0999984741,8,24.6000003815,8.0,1007.5,8.0,,,31.1000003815,8.0,1.60000002384,8.0,4.09999990463,,28.3999996185,False,,,0.0,,False,False,False,False,False,False
360,614980,99999,2010,1,17,82.8000030518,5,45.2000007629,5.0,1014.29998779,5.0,1001.20001221,5.0,3.09999990463,5.0,8.39999961853,5.0,14.0,,62.5999984741,False,,,0.0,,False,False,False,False,False,False
361,14060,99999,1983,8,5,56.0999984741,4,53.0,4.0,1022.0,4.0,,,23.2999992371,4.0,13.5,4.0,19.0,,55.0,True,,,0.0,,False,False,False,False,False,False
362,29840,99999,1990,1,18,29.2000007629,8,26.6000003815,8.0,986.5,8.0,,,12.6999998093,8.0,12.3000001907,8.0,16.8999996185,,15.6000003815,True,,,0.019999999553,1.20000004768,False,False,False,False,False,False
363,604900,99999,1959,4,13,62.5,4,53.0,4.0,1009.40002441,4.0,,,7.30000019073,4.0,7.0,4.0,12.0,,54.0,False,,,0.0,,False,False,False,False,False,False
364,716690,99999,2007,8,26,49.2999992371,24,,,,,,,,,,,,,44.5999984741,True,,,0.0,,False,False,False,False,False,False
365,474170,99999,1954,10,29,43.0,8,31.5,8.0,1004.29998779,8.0,998.599975586,4.0,9.89999961853,8.0,9.39999961853,8.0,23.8999996185,,33.0999984741,True,,,0.0,,False,False,False,False,False,False
